Num,ID,Location,SearchType,PropertyType,TITLE,AGENT_ID,AGENT_BRANCH,AGENT_NAME,AGENT_SELLER_TYPE,BATHROOMS,BEDROOMS,BER,CATEGORY,MONTHLY_PRICE,PRICE,LATITUDE,LONGITUDE,PUBLISH_DATE
1196,5328860,Location.ADRIGOLE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Trafrask, Adrigole, Co. Cork",5086,Lee Property Auctioneers,Lee Property Auctioneers,UNBRANDED_AGENT,N.A.,N.A.,N.A.,Buy,60000,"€60,000",51.68026187313097,-9.679074817760977,2023-09-06 13:51:42
1197,5327057,Location.ADRIGOLE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Trafrask, Adrigole, Co. Cork",5086,Lee Property Auctioneers,Lee Property Auctioneers,UNBRANDED_AGENT,N.A.,N.A.,N.A.,Buy,Price on Application,Price on Application,51.68139212475947,-9.699194017781423,2023-09-06 13:51:42
1198,4703101,Location.AGHABOE_LAOIS,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Aghaboe House, Aghaboe, Ballacolla, Co. Laois",1832,Clement Herron Real Estate,Clement Herron,BRANDED_AGENT,5 Bath,5 Bed,SI_666,Buy,675000,"€675,000",52.920947,-7.510831,2023-09-12 08:18:55
1199,4703101,Location.AGHABOE_LAOIS,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Aghaboe House, Aghaboe, Ballacolla, Co. Laois",1832,Clement Herron Real Estate,Clement Herron,BRANDED_AGENT,5 Bath,5 Bed,SI_666,Buy,675000,"€675,000",52.920947,-7.510831,2023-09-12 08:18:55
1200,4703101,Location.AGHABOE_LAOIS,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Aghaboe House, Aghaboe, Ballacolla, Co. Laois",1832,Clement Herron Real Estate,Clement Herron,BRANDED_AGENT,5 Bath,5 Bed,SI_666,Buy,675000,"€675,000",52.920947,-7.510831,2023-09-12 08:18:55
1201,4703101,Location.AGHABOE_LAOIS,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Aghaboe House, Aghaboe, Ballacolla, Co. Laois",1832,Clement Herron Real Estate,Clement Herron,BRANDED_AGENT,5 Bath,5 Bed,SI_666,Buy,675000,"€675,000",52.920947,-7.510831,2023-09-12 08:18:55
1202,3496849,Location.AGHABOE_LAOIS,SearchType.COMMERCIAL_RENT,PropertyType.INDUSTRIAL_UNIT,"Knockaroo, Borris-in-Ossory, Co. Laois",1832,Clement Herron Real Estate,Clement Herron,BRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,N.A.,Rent Negotiable,52.931882933716,-7.548190010900839,2023-09-12 08:18:48.200000
1203,4246840,Location.AGHABOE_LAOIS,SearchType.COMMERCIAL_RENT,PropertyType.INDUSTRIAL_UNIT,"Knockaroo, Borris-in-Ossory, Co. Laois",1832,Clement Herron Real Estate,Clement Herron,BRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,N.A.,Rent Negotiable,52.93110171826527,-7.5494045153154445,2023-09-12 08:18:47.736000
1204,5336282,Location.AGHABOG_MONAGHAN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Shanco, Killeevan, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Larmer Property MRICS MSCSI,BRANDED_AGENT,1 Bath,2 Bed,G,Buy,55000,"€55,000",54.1731783845205,-7.15130244610927,2023-07-11 10:25:14
1205,5336282,Location.AGHABOG_MONAGHAN,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Shanco, Killeevan, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Larmer Property MRICS MSCSI,BRANDED_AGENT,1 Bath,2 Bed,G,Buy,55000,"€55,000",54.1731783845205,-7.15130244610927,2023-07-11 10:25:14
1206,4083796,Location.AGHABOG_MONAGHAN,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Scotshouse Road, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Larmer Property MRICS MSCSI,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,Price on Application,Price on Application,54.1576569490237,-7.139215008428835,2023-05-10 15:35:58
1207,4030347,Location.AGHABOG_MONAGHAN,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"2 x Sites Lios Darragh, Newbliss, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Ian Larmer MRICS MSCSI,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,52000,"€52,000",54.153783797107224,-7.140457316821028,2023-05-10 15:35:58
1208,5393082,Location.AGHABOG_MONAGHAN,SearchType.RESIDENTIAL_RENT,PropertyType.HOUSE,"17 Clones Road, Newbliss, Monaghan, Aghabog, Co. Monaghan",5172909,N.A.,Private User,PRIVATE_USER,1 Bath,3 Bed,SI_666,Rent,850,€850 per month,54.158536,-7.13748,2023-09-10 18:22:33.675000
1209,5393082,Location.AGHABOG_MONAGHAN,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"17 Clones Road, Newbliss, Monaghan, Aghabog, Co. Monaghan",5172909,N.A.,Private User,PRIVATE_USER,1 Bath,3 Bed,SI_666,Rent,850,€850 per month,54.158536,-7.13748,2023-09-10 18:22:33.675000
1210,5336282,Location.AGHABOG_MONAGHAN,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Shanco, Killeevan, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Larmer Property MRICS MSCSI,BRANDED_AGENT,1 Bath,2 Bed,G,Buy,55000,"€55,000",54.1731783845205,-7.15130244610927,2023-07-11 10:25:14
1211,5336282,Location.AGHABOG_MONAGHAN,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Shanco, Killeevan, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Larmer Property MRICS MSCSI,BRANDED_AGENT,1 Bath,2 Bed,G,Buy,55000,"€55,000",54.1731783845205,-7.15130244610927,2023-07-11 10:25:14
1212,4083796,Location.AGHABOG_MONAGHAN,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Scotshouse Road, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Larmer Property MRICS MSCSI,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,Price on Application,Price on Application,54.1576569490237,-7.139215008428835,2023-05-10 15:35:58
1213,4030347,Location.AGHABOG_MONAGHAN,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"2 x Sites Lios Darragh, Newbliss, Newbliss, Co. Monaghan",2804,Larmer Property Consultants,Ian Larmer MRICS MSCSI,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,52000,"€52,000",54.153783797107224,-7.140457316821028,2023-05-10 15:35:58
1214,5381316,Location.AGHABOG_MONAGHAN,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Liscumiskey, Smithborough, Aghabog, Co. Monaghan",2539,Crosbie & Graham,Crosbie & Graham Auctioneers,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,N.A.,Rent Negotiable,54.147239,-7.0958937,2023-08-28 13:38:52.935000
1215,5338108,Location.AGHABOG_MONAGHAN,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Rossnaglogh, Newbliss, Newbliss, Co. Monaghan",7762,Fee & Associates Auctioneers,Fee & Associates Auctioneers,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,N.A.,Rent Negotiable,54.1576466,-7.1368133,2023-08-23 14:03:57.505000
1216,4670753,Location.AGHABULLOGUE_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Aghavrin, Coachford, Cork City, Co. Cork",2556,Irish & European,Robert O'Keefe,BRANDED_AGENT,2 Bath,4 Bed,F,Buy,350000,"€350,000",51.936489,-8.798373,2023-08-09 08:57:32
1217,4670753,Location.AGHABULLOGUE_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Aghavrin, Coachford, Cork City, Co. Cork",2556,Irish & European,Robert O'Keefe,BRANDED_AGENT,2 Bath,4 Bed,F,Buy,350000,"€350,000",51.936489,-8.798373,2023-08-09 08:57:32
1218,5397475,Location.AGHABULLOGUE_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Killeenleigh, Aghabullogue, Co. Cork",2556,Irish & European,Robert O'Keefe,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,80000,"€80,000",51.9658879687027,-8.764519677480365,2023-08-31 09:11:03
1219,3640712,Location.AGHABULLOGUE_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Killeenleigh, Donoughmore, Co. Cork",1924,O'Mahony Walsh - Ballincollig,Sales Department,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,Price on Application,Price on Application,51.966489107019555,-8.759497742748437,2023-05-26 16:31:38
1220,4483679,Location.AGHABULLOGUE_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Aghavrin, Coachford, Co. Cork",3549,"Killian Lynch, Auctioneers, Valuers & Estate Agents","Killian Lynch, Auctioneers, valuers & Estate Agents",BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,105000,"€105,000",51.9292486,-8.81455185,2023-07-19 10:04:31
1221,5394786,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_SALE,PropertyType.INVESTMENT_PROPERTY,"Anvil Bar, Knocknagoun, Rylane, Co. Cork",1611,O'Connor Murphy Auctioneers,John Canny,BRANDED_AGENT,N.A.,N.A.,D1,Commercial,140000,"€140,000",51.9978315,-8.8501051,2023-09-05 09:10:59.854000
1222,5394817,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_SALE,PropertyType.INVESTMENT_PROPERTY,"Anvil Bar, Knocknagoun, Rylane, Co. Cork",12630,Youbid.ie,John Canny,BRANDED_AGENT,N.A.,N.A.,D1,Commercial,140000,"€140,000",51.9978315,-8.8501051,2023-09-05 09:06:27.867000
1223,4670753,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Aghavrin, Coachford, Cork City, Co. Cork",2556,Irish & European,Robert O'Keefe,BRANDED_AGENT,2 Bath,4 Bed,F,Buy,350000,"€350,000",51.936489,-8.798373,2023-08-09 08:57:32
1224,4670753,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Aghavrin, Coachford, Cork City, Co. Cork",2556,Irish & European,Robert O'Keefe,BRANDED_AGENT,2 Bath,4 Bed,F,Buy,350000,"€350,000",51.936489,-8.798373,2023-08-09 08:57:32
1225,5397475,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Killeenleigh, Aghabullogue, Co. Cork",2556,Irish & European,Robert O'Keefe,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,80000,"€80,000",51.9658879687027,-8.764519677480365,2023-08-31 09:11:03
1226,3640712,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Killeenleigh, Donoughmore, Co. Cork",1924,O'Mahony Walsh - Ballincollig,Sales Department,BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,Price on Application,Price on Application,51.966489107019555,-8.759497742748437,2023-05-26 16:31:38
1227,4483679,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Aghavrin, Coachford, Co. Cork",3549,"Killian Lynch, Auctioneers, Valuers & Estate Agents","Killian Lynch, Auctioneers, valuers & Estate Agents",BRANDED_AGENT,N.A.,N.A.,N.A.,Buy,105000,"€105,000",51.9292486,-8.81455185,2023-07-19 10:04:31
1228,5394786,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.INVESTMENT_PROPERTY,"Anvil Bar, Knocknagoun, Rylane, Co. Cork",1611,O'Connor Murphy Auctioneers,John Canny,BRANDED_AGENT,N.A.,N.A.,D1,Commercial,140000,"€140,000",51.9978315,-8.8501051,2023-09-05 09:10:59.854000
1229,5394817,Location.AGHABULLOGUE_CORK,SearchType.COMMERCIAL_RENT,PropertyType.INVESTMENT_PROPERTY,"Anvil Bar, Knocknagoun, Rylane, Co. Cork",12630,Youbid.ie,John Canny,BRANDED_AGENT,N.A.,N.A.,D1,Commercial,140000,"€140,000",51.9978315,-8.8501051,2023-09-05 09:06:27.867000
1230,5356156,Location.AGHACASHEL_LEITRIM,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"The Cottage, Drumrackan, Aughavas, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,1 Bed,G,Buy,179000,"€179,000",54.071178,-7.88903,2023-09-12 07:59:12
1231,5324363,Location.AGHACASHEL_LEITRIM,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Derrinkeher, Aghacashel, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,120000,"€120,000",54.059251,-7.900882,2023-09-12 07:59:12
1232,5356156,Location.AGHACASHEL_LEITRIM,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"The Cottage, Drumrackan, Aughavas, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,1 Bed,G,Buy,179000,"€179,000",54.071178,-7.88903,2023-09-12 07:59:12
1233,5324363,Location.AGHACASHEL_LEITRIM,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Derrinkeher, Aghacashel, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,120000,"€120,000",54.059251,-7.900882,2023-09-12 07:59:12
1234,5365479,Location.AGHACASHEL_LEITRIM,SearchType.RESIDENTIAL_SALE,PropertyType.BUNGALOW,"Cornabrone, Ballinamore, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,2 Bath,3 Bed,B3,Buy,249000,"€249,000",54.049049,-7.910636,2023-09-12 07:59:12
1235,4247251,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Mohercregg, Drumshanbo, Co. Leitrim",2755,Sherry FitzGerald Farrell,Liam Farrell,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,50000,"€50,000",54.06675,-7.96973,2023-09-12 12:11:10.134000
1236,4247253,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Mohercregg, Drumshanbo, Co. Leitrim",2755,Sherry FitzGerald Farrell,Liam Farrell,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,25000,"€25,000",54.06675,-7.96973,2023-09-12 12:11:09.701000
1237,4247252,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Mohercregg, Drumshanbo, Co. Leitrim",2755,Sherry FitzGerald Farrell,Liam Farrell,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,18000,"€18,000",54.06675,-7.96973,2023-09-12 12:11:09.488000
1238,3951650,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Corglass Drumcong, Drumshanbo, Co. Leitrim",7217,Five Star International,Five Star International,BRANDED_AGENT,2 Bath,4 Bed,N.A.,Holiday Homes,2978,€695 per week,54.0334413,-7.9657613,2023-09-11 13:07:10.621000
1239,3951205,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Drumcong, Drumshanbo, Co. Leitrim",7217,Five Star International,Five Star International,BRANDED_AGENT,3 Bath,4 Bed,N.A.,Holiday Homes,2142,€500 per week,54.033586,-7.969208,2023-09-11 13:06:21.509000
1240,3951211,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Drumcong, Drumshanbo, Co. Leitrim",7217,Five Star International,Five Star International,BRANDED_AGENT,2 Bath,3 Bed,N.A.,Holiday Homes,1607,€375 per week,54.034595,-7.964745,2023-09-11 13:06:21.578000
1241,5356156,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"The Cottage, Drumrackan, Aughavas, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,1 Bed,G,Buy,179000,"€179,000",54.071178,-7.88903,2023-09-12 07:59:12
1242,5324363,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Derrinkeher, Aghacashel, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,120000,"€120,000",54.059251,-7.900882,2023-09-12 07:59:12
1243,5356156,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"The Cottage, Drumrackan, Aughavas, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,1 Bed,G,Buy,179000,"€179,000",54.071178,-7.88903,2023-09-12 07:59:12
1244,5324363,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Derrinkeher, Aghacashel, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,120000,"€120,000",54.059251,-7.900882,2023-09-12 07:59:12
1245,5365479,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.BUNGALOW,"Cornabrone, Ballinamore, Co. Leitrim",3660,Gordon Hughes Estate Agents -Leitrim,Sales Department,UNBRANDED_AGENT,2 Bath,3 Bed,B3,Buy,249000,"€249,000",54.049049,-7.910636,2023-09-12 07:59:12
1246,4247251,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Mohercregg, Drumshanbo, Co. Leitrim",2755,Sherry FitzGerald Farrell,Liam Farrell,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,50000,"€50,000",54.06675,-7.96973,2023-09-12 12:11:10.134000
1247,4247253,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Mohercregg, Drumshanbo, Co. Leitrim",2755,Sherry FitzGerald Farrell,Liam Farrell,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,25000,"€25,000",54.06675,-7.96973,2023-09-12 12:11:09.701000
1248,4247252,Location.AGHACASHEL_LEITRIM,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Mohercregg, Drumshanbo, Co. Leitrim",2755,Sherry FitzGerald Farrell,Liam Farrell,UNBRANDED_AGENT,N.A.,N.A.,SI_666,Commercial,18000,"€18,000",54.06675,-7.96973,2023-09-12 12:11:09.488000
1249,5331913,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",2569,Cahalane Skuse Auctioneers & Valuers,Niall Cahalane,UNBRANDED_AGENT,3 Bath,3 Bed,NA,New Homes,395000,"€395,000",51.83612682215656,-8.212902206634993,2023-07-11 11:13:15
1250,5331921,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",2569,Cahalane Skuse Auctioneers & Valuers,Niall Cahalane,UNBRANDED_AGENT,3 Bath,3 Bed,SI_666,New Homes,395000,"€395,000",51.83612682215656,-8.212902206634993,2023-07-11 11:13:15
1251,5331919,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",2569,Cahalane Skuse Auctioneers & Valuers,Niall Cahalane,UNBRANDED_AGENT,3 Bath,4 Bed,SI_666,New Homes,550000,"€550,000",51.83612682215656,-8.212902206634993,2023-07-11 11:13:15
1252,5331915,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",2569,Cahalane Skuse Auctioneers & Valuers,Niall Cahalane,UNBRANDED_AGENT,3 Bath,4 Bed,SI_666,New Homes,560000,"€560,000",51.83612682215656,-8.212902206634993,2023-07-11 11:13:15
1253,5329177,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",1957,Cronin Wall Properties,Cronin Wall,BRANDED_AGENT,3 Bath,3 Bed,NA,New Homes,395000,"€395,000",51.835916632520195,-8.213535304600782,2023-07-24 08:44:19
1254,5329180,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",1957,Cronin Wall Properties,Cronin Wall,BRANDED_AGENT,3 Bath,3 Bed,NA,New Homes,395000,"€395,000",51.835916632520195,-8.213535304600782,2023-07-24 08:44:19
1255,5329178,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",1957,Cronin Wall Properties,Cronin Wall,BRANDED_AGENT,3 Bath,4 Bed,A3,New Homes,550000,"€550,000",51.835916632520195,-8.213535304600782,2023-07-24 08:44:19
1256,5329181,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",1957,Cronin Wall Properties,Cronin Wall,BRANDED_AGENT,3 Bath,4 Bed,NA,New Homes,560000,"€560,000",51.835916632520195,-8.213535304600782,2023-07-24 08:44:19
1257,5402945,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Hadwell, Aghada, Co. Cork",2178,Hegarty-Properties,Adrianna Hegarty,BRANDED_AGENT,1 Bath,4 Bed,D2,Buy,395000,"€395,000",51.839955,-8.223758,2023-09-05 14:56:08
1258,5397046,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Aghada Village, Midleton, Co. Cork",2577,Russell Estate Agents,Shane Russell M.I.P.A.V. M.C.E.I.,BRANDED_AGENT,2 Bath,5 Bed,E2,Buy,235000,"€235,000",51.835623,-8.210159,2023-08-30 16:16:01
1259,5358295,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Sea Breeze, Hillside, Aghada, Co. Cork",1957,Cronin Wall Properties,Shay Cronin,BRANDED_AGENT,3 Bath,4 Bed,C2,Buy,585000,"€585,000",51.842122,-8.204495,2023-09-01 08:17:57
1260,5357959,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Saint Anthonys, Aghada, Midleton, Co. Cork",2577,Russell Estate Agents,Shane Russell M.I.P.A.V. M.C.E.I.,BRANDED_AGENT,1 Bath,3 Bed,E1,Buy,185000,"€185,000",51.836207,-8.21013,2023-07-28 13:51:25
1261,5296238,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"9 Curragh Glen, Aghada, Co. Cork",2010,Colbert & Co Estate Agents,James Colbert,BRANDED_AGENT,3 Bath,4 Bed,C1,Buy,355000,"€355,000",51.836171,-8.207607,2023-09-11 08:23:28
1262,4689213,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Aghada Hall, Aghada, Midleton, Co. Cork",2010,Colbert & Co Estate Agents,James Colbert,BRANDED_AGENT,5 Bath,5 Bed,C3,Buy,Price on Application,Price on Application,51.840713,-8.218496,2023-09-11 08:23:28
1263,4527671,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2 Lower Aghada, Rostellan, Co. Cork",9993,AherneLoughnan,Liam O Leary,UNBRANDED_AGENT,3 Bath,3 Bed,D1,Buy,230000,"€230,000",51.843397,-8.209365,2023-06-29 10:31:41
1264,5331919,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",2569,Cahalane Skuse Auctioneers & Valuers,Niall Cahalane,UNBRANDED_AGENT,3 Bath,4 Bed,SI_666,New Homes,550000,"€550,000",51.83612682215656,-8.212902206634993,2023-07-11 11:13:15
1265,5331915,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",2569,Cahalane Skuse Auctioneers & Valuers,Niall Cahalane,UNBRANDED_AGENT,3 Bath,4 Bed,SI_666,New Homes,560000,"€560,000",51.83612682215656,-8.212902206634993,2023-07-11 11:13:15
1266,5329178,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",1957,Cronin Wall Properties,Cronin Wall,BRANDED_AGENT,3 Bath,4 Bed,A3,New Homes,550000,"€550,000",51.835916632520195,-8.213535304600782,2023-07-24 08:44:19
1267,5329181,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",1957,Cronin Wall Properties,Cronin Wall,BRANDED_AGENT,3 Bath,4 Bed,NA,New Homes,560000,"€560,000",51.835916632520195,-8.213535304600782,2023-07-24 08:44:19
1268,5402945,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Hadwell, Aghada, Co. Cork",2178,Hegarty-Properties,Adrianna Hegarty,BRANDED_AGENT,1 Bath,4 Bed,D2,Buy,395000,"€395,000",51.839955,-8.223758,2023-09-05 14:56:08
1269,5397046,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Aghada Village, Midleton, Co. Cork",2577,Russell Estate Agents,Shane Russell M.I.P.A.V. M.C.E.I.,BRANDED_AGENT,2 Bath,5 Bed,E2,Buy,235000,"€235,000",51.835623,-8.210159,2023-08-30 16:16:01
1270,5358295,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Sea Breeze, Hillside, Aghada, Co. Cork",1957,Cronin Wall Properties,Shay Cronin,BRANDED_AGENT,3 Bath,4 Bed,C2,Buy,585000,"€585,000",51.842122,-8.204495,2023-09-01 08:17:57
1271,5296238,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"9 Curragh Glen, Aghada, Co. Cork",2010,Colbert & Co Estate Agents,James Colbert,BRANDED_AGENT,3 Bath,4 Bed,C1,Buy,355000,"€355,000",51.836171,-8.207607,2023-09-11 08:23:28
1272,4689213,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Aghada Hall, Aghada, Midleton, Co. Cork",2010,Colbert & Co Estate Agents,James Colbert,BRANDED_AGENT,5 Bath,5 Bed,C3,Buy,Price on Application,Price on Application,51.840713,-8.218496,2023-09-11 08:23:28
1273,5331913,Location.AGHADA_CORK,SearchType.RESIDENTIAL_SALE,PropertyType.SEMI_DETACHED_HOUSE,"Ard an Ghleanna, Aghada, Co. Cork",2569,Cahalane Skuse Auctioneers & Valuers,Niall Cahalane,UNBRANDED_AGENT,3 Bath,3 Bed,NA,New Homes,395000,"€395,000",51.83612682215656,-8.212902206634993,2023-07-11 11:13:15
